id x y V eV BV eBV UB eUB VI eVI ra dec d_arcsec
4160 3866.99 3397.78 17.562 0.014 0.924 0.027 0.3 0.029 0.98 0.017 119.47009545887637 -28.412681068967462 5.0034
2163 150.426 3907.68 16.541 0.013 0.691 0.021 0.371 0.02 0.68 0.02 119.98173843500547 -28.34761928592407 6.1760
6837 3830.98 3288.66 18.525 0.017 1.187 0.026 0.73 0.037 1.221 0.02 119.47518911205724 -28.425835358618986 5.5327
7477 47.62 4025.84 18.719 0.019 0.951 0.032 0.146 0.04 1.039 0.029 119.99576692559825 -28.33324405373019 6.3443
7863 3739.24 3141.77 18.824 0.017 1.435 0.029 "" "" 1.615 0.021 119.4880091458481 -28.443502752106443 6.4831
2057 3884.95 2910.36 16.463 0.011 1.13 0.018 1.196 0.022 1.238 0.015 119.46820256269804 -28.47160440628141 6.4577
7939 3677.17 3480.82 18.848 0.018 0.952 0.03 0.281 0.034 1.213 0.024 119.4961590228474 -28.402469735764747 6.6070
8736 26.448 3945.1 19.049 0.019 1.309 0.03 0.854 0.055 1.328 0.033 119.99878154648566 -28.342982229946518 5.3767
8764 3997.33 2856.57 19.06 0.02 1.006 0.027 0.657 0.046 1.038 0.023 119.45277756242724 -28.478209114921857 5.4684
9498 287.321 3994.51 19.258 0.019 1.005 0.032 0.22 0.048 1.238 0.031 119.96276648619445 -28.337252165448596 5.9594
2685 3631.78 3813.25 16.861 0.015 0.563 0.039 0.187 0.04 0.569 0.018 119.50201781451426 -28.362252204759553 5.0190
1812 3780.19 3667.97 16.261 0.013 1.523 0.034 0.969 0.038 1.664 0.02 119.48173615636372 -28.37994719015574 5.4454
10400 3879.06 3100.94 19.468 0.018 1.261 0.034 "" "" 1.513 0.021 119.46878661388608 -28.448566576400214 8.1024
11250 3900.21 3691.76 19.655 0.026 1.396 0.057 "" "" 1.379 0.028 119.46516542131496 -28.377183102949104 8.6358
12034 3957.49 3495.5 19.825 0.029 0.919 0.05 0.635 0.08 "" "" 119.4575050975078 -28.400954926122967 6.6640
13099 3756.16 3583.87 20.055 0.024 1.153 0.052 "" "" "" "" 119.48514870970565 -28.390088792276725 8.5121
82 645.756 3567.41 12.445 0.01 0.854 0.018 0.43 0.018 0.843 0.022 119.91387398273241 -28.389200560893723 2.0490
93 2113.49 222.084 12.6 0.014 0.236 0.019 0.19 0.013 0.231 0.018 119.71557490473961 -28.794854865963057 0.8890
180 66.24 3625.33 13.27 0.017 0.474 0.029 0.189 0.027 0.279 0.024 119.9936791945239 -28.381664568799987 1.5699
2110 3990.98 2511.95 16.507 0.012 0.475 0.022 0.485 0.039 "" "" 119.45406464041764 -28.519851992225107 1.2996
266 3731.32 3349.27 13.751 0.008 0.675 0.024 0.306 0.025 0.708 0.015 119.48885276969926 -28.4184181922816 2.3528
284 4074.8 2720.2 13.825 0.011 1.147 0.024 0.994 0.027 1.21 0.014 119.44226288449084 -28.494761662116154 2.4746
322 204.737 3983.28 14.022 0.017 1.758 0.025 1.485 0.022 1.674 0.03 119.9741624233587 -28.338532957440922 0.4403
418 3335.05 3423.05 14.377 0.006 0.479 0.013 0.232 0.012 0.531 0.013 119.54338231220864 -28.40913497777186 1.1093
447 106.985 785.036 14.465 0.015 0.414 0.031 0.407 0.039 0.496 0.017 119.99145780542852 -28.72496353558201 0.3443
506 2309.14 260.762 14.593 0.01 0.519 0.014 0.293 0.012 0.616 0.02 119.68856232752877 -28.79036146907049 0.8752
766 247.54 3275.29 15.092 0.008 0.442 0.017 -0.147 0.018 0.446 0.016 119.9691090339024 -28.424136073886835 1.1277
783 32.166 3874.62 15.108 0.017 0.71 0.025 0.337 0.022 0.689 0.025 119.99807766874629 -28.351505319164243 1.4581
812 3804.03 3765.03 15.158 0.019 0.803 0.04 0.287 0.039 0.702 0.023 119.47833430195523 -28.36823914268034 1.5605
870 3716.1 372.768 15.243 0.011 0.557 0.015 0.344 0.011 0.672 0.021 119.49450779582706 -28.778126684780354 0.7472
931 3914.75 3288.03 15.326 0.014 0.631 0.021 0.148 0.019 0.631 0.019 119.46364388309622 -28.425988993850655 1.7907
932 374.214 3132.24 15.328 0.007 1.44 0.012 1.035 0.013 1.536 0.014 119.95182057387007 -28.441541446200475 1.1491
938 2529.67 12.423 15.338 0.009 0.475 0.019 -0.031 0.019 0.779 0.03 119.65846356911042 -28.820578280208696 0.6901
948 122.925 3543.99 15.349 0.013 0.454 0.02 -0.096 0.019 0.37 0.022 119.98596353675988 -28.391547284401774 1.7350
977 1913.45 989.342 15.404 0.006 0.599 0.01 0.147 0.01 0.696 0.015 119.74222936801138 -28.701943503914464 0.7391
988 3355.12 3399.78 15.417 0.006 0.421 0.012 -0.094 0.011 0.551 0.012 119.54064388333646 -28.411965820596063 1.7520
1001 3797.28 4007.83 15.431 0.02 0.451 0.051 -0.194 0.053 0.463 0.023 119.4789744776892 -28.338889514298614 4.0340
13644 3917.9 2839.82 20.188 0.035 1.08 0.064 "" "" "" "" 119.46374538220402 -28.48015993955802 1.8966
1379 419.788 3270.15 15.858 0.006 0.816 0.011 0.192 0.013 0.898 0.015 119.94537431147576 -28.424916613846808 0.7452
1464 2402.2 3659.04 15.961 0.008 0.796 0.013 0.203 0.014 0.892 0.016 119.67167457822806 -28.3797516143527 0.6383
1465 4010.31 2576.72 15.962 0.008 0.913 0.012 0.764 0.019 0.857 0.015 119.45132298754824 -28.512042152468197 1.6485
1516 3839.56 3453.94 16.018 0.011 0.813 0.02 0.29 0.02 0.834 0.017 119.47380900596731 -28.405868524794577 2.6991
1661 1434.16 1078.91 16.134 0.007 0.778 0.011 0.2 0.011 0.943 0.012 119.80818265177146 -28.690675441042025 0.6222
1745 262.729 3867.04 16.197 0.01 0.886 0.018 0.209 0.02 0.903 0.019 119.9663083318566 -28.352634691462878 0.9307
1770 3515.4 2858.11 16.223 0.008 0.557 0.01 0.339 0.011 0.626 0.012 119.51919991974154 -28.477577157482393 1.1985
9910 3765.63 3668.19 19.352 0.023 1.049 0.046 "" "" 1.103 0.026 119.4837426917699 -28.379907132529457 3.0091
1828 3882.31 2389.6 16.276 0.017 0.638 0.04 0.155 0.043 "" "" 119.46918880048047 -28.53453796300788 1.7161
1844 3806.54 3557.91 16.288 0.013 0.996 0.026 0.29 0.027 1.034 0.02 119.47823588185709 -28.393272773046235 1.2979
2171 3175.21 3913.99 16.543 0.01 0.766 0.024 0.167 0.027 0.91 0.015 119.56482625895063 -28.34965497817626 2.4112
2258 165.938 4056.1 16.605 0.015 0.854 0.025 0.237 0.024 0.924 0.021 119.97942304406341 -28.329696465723213 1.6251
2279 2786.13 4030.32 16.618 0.011 0.786 0.023 0.176 0.027 0.975 0.015 119.61831395483823 -28.33523607184492 0.9287
2339 4019.8 2767.47 16.656 0.012 0.827 0.018 0.45 0.021 0.859 0.016 119.44978701699979 -28.488998005697546 1.3787
2365 3312.79 23.824 16.679 0.007 0.671 0.015 0.243 0.016 0.807 0.019 119.55051286193245 -28.819924900556824 0.4950
2596 4036.55 3415.22 16.803 0.016 0.719 0.035 0.254 0.037 0.769 0.02 119.44670423661321 -28.410730235855425 2.4274
2610 1009.97 4081.83 16.808 0.013 0.925 0.03 0.512 0.042 1.018 0.024 119.86305973819343 -28.32736771796121 0.9128
2765 3839.04 3190.57 16.909 0.012 1.006 0.019 0.908 0.021 1.045 0.015 119.47419543460589 -28.437697397114036 2.3041
2780 180.632 572.474 16.918 0.016 0.803 0.029 0.314 0.036 1.071 0.02 119.98156110803714 -28.75072066425987 0.5334
2831 3896.48 5.634 16.942 0.013 1.286 0.017 0.795 0.022 1.401 0.022 119.47008486768173 -28.822663219332412 0.2229
2846 3625.42 3733.19 16.95 0.012 0.937 0.028 0.277 0.03 0.992 0.017 119.50299009134453 -28.3719219030109 2.4033
2935 86.617 2963.72 17.0 0.009 0.593 0.015 0.362 0.018 0.719 0.022 119.99166134128016 -28.46164172379759 0.7099
3011 4075.02 3265.24 17.033 0.015 1.006 0.029 0.861 0.033 0.97 0.018 119.44158117685654 -28.42889152822077 3.4447
3405 4015.59 2394.55 17.23 0.009 1.624 0.015 1.28 0.032 1.862 0.015 119.4508129614774 -28.534063034757047 0.7715
3605 3891.96 2840.3 17.321 0.012 0.817 0.019 0.329 0.023 0.896 0.017 119.46732010722464 -28.48007793201502 1.6318
3609 3891.28 3592.5 17.322 0.015 0.877 0.036 0.164 0.038 0.945 0.02 119.46651486629919 -28.38917082302819 2.6966
3683 3642.52 3367.84 17.353 0.011 0.982 0.017 0.349 0.018 1.11 0.015 119.5010698409739 -28.416091780535464 1.4555
3959 524.765 2895.97 17.478 0.008 1.235 0.015 0.75 0.022 1.365 0.015 119.93135256609654 -28.470234929964484 0.3253
3973 3536.46 2790.63 17.484 0.009 0.863 0.013 0.293 0.015 1.074 0.013 119.51637787561515 -28.48575187745579 1.4458
4255 3462.01 3888.29 17.604 0.015 0.935 0.032 0.338 0.034 1.137 0.017 119.5253274568079 -28.35302625324617 1.2696
4317 2657.2 3242.7 17.636 0.012 1.417 0.016 1.269 0.025 1.738 0.018 119.63702561543187 -28.430303929740912 0.5295
4427 1560.78 1330.0 17.684 0.01 0.846 0.015 0.295 0.015 1.109 0.014 119.79043059216038 -28.66044731486113 0.2932
4550 2380.44 817.646 17.731 0.006 0.952 0.012 0.347 0.017 1.188 0.015 119.67806954013905 -28.72312569618786 0.2673
4844 2556.02 3515.53 17.841 0.009 0.862 0.015 0.27 0.019 1.026 0.015 119.65064514682862 -28.397237692818845 0.2555
6158 3916.45 3710.96 18.316 0.023 1.57 0.042 1.026 0.061 1.694 0.025 119.46290412313424 -28.37487772748314 2.7478
6278 2712.43 3440.46 18.358 0.012 0.951 0.019 0.448 0.022 1.121 0.018 119.6291769432529 -28.406454910381033 0.8066
6388 3840.6 3724.55 18.387 0.018 1.197 0.041 1.149 0.066 1.238 0.021 119.47334225333177 -28.373165149603267 2.8645
6418 3232.35 3648.89 18.397 0.012 1.028 0.025 0.58 0.033 1.214 0.015 119.55726750295398 -28.38174627044672 1.7876
240 3997.52 2508.92 13.608 0.009 1.264 0.015 1.065 0.019 1.268 0.015 119.45316685631971 -28.52022423052349 4.8612
9417 256.445 3864.41 19.238 0.016 1.088 0.033 "" "" 1.217 0.028 119.96717759593554 -28.35294672439547 4.9907
