EDR3Name_1 _x_1 _y_1 RA_ICRS_1 DE_ICRS_1 Plx_1 e_Plx_1 pmRA_1 e_pmRA_1 pmDE_1 e_pmDE_1 Gmag_1 e_Gmag_1 BP-RP_1 e_BP-RP V eV BV eBV UB eUB VI eVI probs_final membs_select d_arcsec _r _x_2 _y_2 _p EDR3Name_2 RA_ICRS_2 e_RA_ICRS DE_ICRS_2 e_DE_ICRS Source SolID RandomI Epoch Plx_2 e_Plx_2 RPlx PM pmRA_2 e_pmRA_2 pmDE_2 e_pmDE_2 RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag_2 e_Gmag_2 o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP_2 BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000
"Gaia EDR3 5600791289922228736" -0.089583 0.044741 119.61962566671 -28.52995452583 0.151 0.0199 -2.282 0.017 2.857 0.019 14.882348 0.002768 1.010834 0.004917668146591431 15.157 0.011 0.679 0.016 -0.03 0.012 0.926 0.017 1.0 1 0.0000 0.088291 -0.077771 0.041796 298.3 "Gaia EDR3 5600791289922228736" 119.61962566671 0.0124 -28.52995452583 0.0149 5600791289922228736 1636042515805110273 222246879 2016.0 0.1510 0.0199 7.5834 3.656 -2.282 0.017 2.857 0.019 0.1257 -0.0717 -0.0499 0.1258 0.0983 0.1386 -0.1359 0.2297 -0.1605 0.1245 517 0 515 2 0.9505 559.16 0.000 0 31 0 1.518 "" "" "" "" "" "" "" 59 26 0.027042 66 26 0 0.008 90 0 0 1.029 0.14 0.22 0.043 0.3 -114.861 -68.052 -20.224 21.538 0 533 2.099e+04 5.215 4024.658 14.882348 0.002768 60 1.046e+04 11.24 930.857 15.289705 0.003024 63 1.54e+04 12.34 1248.053 14.278872 0.003878 0 2 0 2 0 1.232 1.010834 0.407357 0.603476 "" "" 0 "" "" "" 245.6573265194 0.4406853620 130.3700158582 -47.9031543680 73761196196274356 "" 43418635 "" 14.882348 0.002768 2.099e+04 0.014 119.61963720928 0.2722 -28.52996722366 0.3071 0.1110
"Gaia EDR3 5597788519358002048" -0.049252 0.001284 119.66550741318 -28.5734377074 0.1928 0.0708 -2.431 0.06 2.922 0.069 17.432991 0.002838 1.096867 0.010334899177060219 17.681 0.012 0.754 0.02 0.336 0.023 0.98 0.017 1.0 1 0.0000 0.037483 -0.037446 -0.001666 267.5 "Gaia EDR3 5597788519358002048" 119.66550741318 0.0428 -28.57343770740 0.0529 5597788519358002048 1636042515805110273 531964420 2016.0 0.1928 0.0708 2.7212 3.802 -2.431 0.060 2.922 0.069 0.0948 -0.0763 -0.1131 0.0963 0.0202 0.0879 -0.2233 0.2207 -0.1745 0.1018 527 0 526 1 0.6210 563.08 0.000 0 31 0 1.495 "" "" "" "" "" "" "" 62 26 0.097787 66 29 0 0.008 2.5 0 0 1.019 0.11 0.24 0.071 0.36 -86.903 -74.285 -17.856 19.641 0 545 2003 1.256 1594.972 17.432991 0.002838 61 935.5 6.808 137.416 17.910933 0.008379 61 1491 6.489 229.804 16.814066 0.006050 0 4 0 0 0 1.211 1.096867 0.477942 0.618925 "" "" 0 "" "" "" 245.7154733642 0.4522689433 130.4465473093 -47.9328911806 73711196655252173 "" 43418479 "" 17.432991 0.002838 2003 -0.015 119.66551971797 0.9585 -28.57345069548 1.1184 0.0918
"Gaia EDR3 5597783369700234880" 0.037769 -0.100501 119.76463849436 -28.67522737171 0.2605 0.3633 -2.321 0.289 2.965 0.328 19.738554 0.004202 1.677004 0.06657172601788239 20.264 0.019 1.095 0.034 "" "" 1.479 0.028 0.99 1 0.0000 0.114719 0.049564 -0.103460 154.4 "Gaia EDR3 5597783369700234880" 119.76463849436 0.2134 -28.67522737171 0.2711 5597783369700234880 1636042515805110273 862881796 2016.0 0.2605 0.3633 0.7171 3.766 -2.321 0.289 2.965 0.328 0.1249 -0.0026 -0.2504 -0.0813 0.3597 -0.0127 -0.3259 0.1688 -0.2454 0.1029 415 0 414 1 -1.5789 379.26 0.000 0 95 0 "" 1.5245 0.0743 -0.098 -0.168 -0.079 -0.072 -0.012 49 25 0.47819 54 24 0 0.0073 1.7e+02 0 0 0.944 0.1 0.26 0.054 0.44 -123.478 -80.628 56.882 20.494 0 436 239.6 0.7 342.295 19.738554 0.004202 44 73.24 4.019 18.223 20.676653 0.059647 42 199.2 5.38 37.028 18.999650 0.029564 0 1 0 0 0 1.137 1.677004 0.938099 0.738905 "" "" 0 "" "" "" 245.8477672910 0.4730593749 130.6155191081 -48.0045415694 73591197646460020 "" 43419659 "" 19.734982 0.004194 240.4 -0.155 119.76465025188 4.6876 -28.67524055154 5.3471 0.1044
"Gaia EDR3 5597789348301551232" -0.038868 0.057501 119.67735474693 -28.51722534779 0.1885 0.0951 -2.419 0.082 2.972 0.09 17.886312 0.002905 1.476551 0.017751525568243425 18.292 0.013 1.027 0.018 0.418 0.032 1.353 0.02 1.0 1 0.0000 0.060891 -0.027056 0.054550 333.6 "Gaia EDR3 5597789348301551232" 119.67735474693 0.0571 -28.51722534779 0.0681 5597789348301551232 1636042515805110273 966178999 2016.0 0.1885 0.0951 1.9814 3.832 -2.419 0.082 2.972 0.090 0.1221 -0.0537 -0.0354 0.0848 0.1713 0.1174 -0.0252 0.2313 -0.1580 0.0796 503 0 499 4 0.5823 534.83 0.000 0 31 0 1.423 "" "" "" "" "" "" "" 57 25 0.1267 64 24 0 0.0055 83 0 0 1.018 0.12 0.21 0.041 0.35 -103.339 -74.057 6.552 18.566 0 519 1320 1.119 1178.761 17.886312 0.002905 57 506.8 7.139 70.983 18.576563 0.015548 58 1146 8.113 141.245 17.100012 0.008566 0 1 0 1 0 1.252 1.476551 0.690250 0.786301 "" "" 0 "" "" "" 245.6730291812 0.4905671386 130.4367565752 -47.8761015669 73771196773699632 "" 43418745 "" 17.886312 0.002905 1320 -0.015 119.67736698189 1.3134 -28.51723855843 1.4491 0.0703
"Gaia EDR3 5597784125621698560" 0.026851 -0.081128 119.7521888013 -28.65585736271 0.181 0.0496 -2.34 0.042 3.018 0.047 16.676132 0.002803 0.923473 0.006654529434903718 16.912 0.007 0.602 0.011 0.27 0.012 0.834 0.011 0.99 1 0.0000 0.092542 0.038648 -0.084086 155.3 "Gaia EDR3 5597784125621698560" 119.75218880130 0.0294 -28.65585736271 0.0375 5597784125621698560 1636042515805110273 76304175 2016.0 0.1810 0.0496 3.6506 3.819 -2.340 0.042 3.018 0.047 0.0690 -0.0934 -0.1932 -0.0523 0.2633 0.0145 -0.2557 0.2517 -0.0725 -0.0272 497 0 492 5 -1.3914 462.55 0.000 3.6e-15 31 0 1.534 "" "" "" "" "" "" "" 58 27 0.065822 62 27 0 0.033 1.6e+02 1 0 0.955 0.094 0.21 0.036 0.36 -179.491 -78.369 -7.523 21.413 0 508 4022 1.911 2104.635 16.676132 0.002803 54 2066 7.052 292.941 17.050756 0.004639 52 2807 7.526 372.967 16.127283 0.004771 0 1 0 0 0 1.211 0.923473 0.374624 0.548849 "" "" 0 "" "" "" 245.8255448870 0.4739108478 130.5913810272 -47.9892568289 73611197521993257 "" 43419794 "" 16.676132 0.002803 4022 0.001 119.75220065178 0.6835 -28.65587077541 0.7568 -0.0249
"Gaia EDR3 5597785049024391552" 0.042063 -0.008912 119.76949147919 -28.58363676478 0.0908 0.1189 -2.298 0.095 2.93 0.115 18.264093 0.002988 1.314987 0.017469003463277462 18.67 0.011 0.912 0.017 0.368 0.027 1.233 0.017 1.0 1 0.0000 0.055161 0.053868 -0.011872 102.4 "Gaia EDR3 5597785049024391552" 119.76949147919 0.0707 -28.58363676478 0.0894 5597785049024391552 1636042515805110273 1778050677 2016.0 0.0908 0.1189 0.7643 3.724 -2.298 0.095 2.930 0.115 0.1231 0.0263 -0.1531 -0.0542 0.2295 0.0048 -0.2289 0.2185 -0.0184 0.0323 516 0 511 5 -0.8039 501.14 0.000 0 31 0 1.446 "" "" "" "" "" "" "" 59 26 0.16158 64 26 0 0.012 6.9 0 0 0.974 0.069 0.26 0.015 0.39 -137.920 -78.084 -5.972 22.390 0 514 931.8 0.9917 939.545 18.264093 0.002988 55 395.9 5.508 71.878 18.844656 0.015361 53 771.4 5.265 146.508 17.529669 0.008319 0 2 0 2 0 1.253 1.314987 0.580563 0.734425 "" "" 0 "" "" "" 245.7720035800 0.5247050861 130.5812608885 -47.9157682715 73691197695059917 "" 43422151 "" 18.264093 0.002988 931.8 0.004 119.76950311204 1.5386 -28.58364978847 1.8687 0.0342
"Gaia EDR3 5597789073414550272" -0.019269 0.038318 119.69965640883 -28.53641366865 0.2673 0.0866 -2.316 0.075 2.888 0.083 17.815687 0.002893 1.267267 0.011754406577960454 18.127 0.017 0.914 0.023 0.436 0.029 1.158 0.024 1.0 1 0.0000 0.036143 -0.007459 0.035365 348.1 "Gaia EDR3 5597789073414550272" 119.69965640883 0.0540 -28.53641366865 0.0633 5597789073414550272 1636042515805110273 1333482072 2016.0 0.2673 0.0866 3.0870 3.702 -2.316 0.075 2.888 0.083 0.1252 -0.0532 -0.1122 0.0790 0.1459 0.0977 -0.1021 0.1584 -0.1569 0.1297 512 0 508 4 -0.6664 502.61 0.000 0 31 0 1.461 "" "" "" "" "" "" "" 59 26 0.11845 66 27 1 0.013 1.6e+02 0 0 0.978 0.11 0.22 0.031 0.35 -134.639 -71.401 -8.064 21.701 0 530 1408 1.143 1232.381 17.815687 0.002893 60 606.8 5.23 116.030 18.380950 0.009765 60 1132 5.566 203.289 17.113684 0.006543 0 1 0 0 0 1.234 1.267267 0.565264 0.702004 "" "" 0 "" "" "" 245.6996381648 0.4972105536 130.4730888099 -47.8886872703 73751196996656604 "" 43422689 "" 17.815687 0.002893 1408 -0.009 119.69966812446 1.2010 -28.53642650395 1.3412 0.1203
"Gaia EDR3 5597787488567246208" -0.026983 -0.039319 119.69085311387 -28.61404882514 0.1758 0.0507 -2.304 0.044 2.831 0.05 16.739388 0.002805 0.781799 0.007648839454453205 16.892 0.009 0.551 0.015 0.229 0.014 0.691 0.012 1.0 1 0.0000 0.044915 -0.015181 -0.042271 199.8 "Gaia EDR3 5597787488567246208" 119.69085311387 0.0305 -28.61404882514 0.0411 5597787488567246208 1636042515805110273 967364124 2016.0 0.1758 0.0507 3.4687 3.650 -2.304 0.044 2.831 0.050 0.0938 -0.1060 -0.2055 -0.0233 0.1429 0.0261 -0.4211 0.2900 -0.1006 0.0180 500 0 498 2 1.9098 577.13 0.092 0.53 31 0 1.563 "" "" "" "" "" "" "" 58 27 0.071577 62 28 0 0.013 1.7e+02 0 0 1.061 0.0024 0.24 0.078 0.32 140.106 -76.208 2.942 22.351 0 519 3795 1.832 2071.651 16.739388 0.002805 59 2092 9.89 211.491 17.037329 0.005843 59 2494 7.295 341.936 16.255530 0.004936 0 2 0 1 0 1.208 0.781799 0.297941 0.483858 "" "" 0 "" "" "" 245.7617263472 0.4499632627 130.4961331468 -47.9651630544 73661196908683443 "" 43417810 "" 16.739388 0.002805 3795 0.010 119.69086478091 0.7039 -28.61406140611 0.8108 0.0173
"Gaia EDR3 5600791874037680512" -0.04011 0.096167 119.67595834213 -28.47855887479 0.1762 0.032 -2.435 0.027 2.899 0.031 15.955211 0.002776 0.920749 0.005649081075714882 16.188 0.005 0.601 0.01 -0.033 0.013 0.826 0.011 1.0 1 0.0000 0.097415 -0.028293 0.093216 343.1 "Gaia EDR3 5600791874037680512" 119.67595834213 0.0203 -28.47855887479 0.0240 5600791874037680512 1636042515805110273 1687691310 2016.0 0.1762 0.0320 5.5083 3.786 -2.435 0.027 2.899 0.031 0.1621 -0.0488 -0.0148 0.0809 0.0985 0.0957 -0.0259 0.1963 -0.0922 0.1227 503 0 502 1 -0.9021 489.17 0.000 0 31 0 1.537 "" "" "" "" "" "" "" 59 27 0.044047 66 25 0 0.0055 86 1 0 0.971 0.17 0.23 0.0094 0.34 -98.173 -67.343 49.863 20.536 0 530 7814 2.408 3244.529 15.955211 0.002776 61 4039 9.957 405.679 16.322803 0.003866 59 5474 8.254 663.270 15.402055 0.004119 0 24 0 20 0 1.218 0.920749 0.367593 0.553156 "" "" 0 "" "" "" 245.6394431018 0.5097677483 130.4180935417 -47.8394983984 73821196759626042 "" 44645496 "" 15.955211 0.002776 7814 0.008 119.67597065317 0.4382 -28.47857176113 0.5004 0.1142
"Gaia EDR3 5597787492875692800" -0.027147 -0.032767 119.69066765863 -28.60749627114 0.2673 0.0691 -2.311 0.06 2.959 0.063 17.335348 0.002841 1.32411 0.010323148550708742 17.723 0.009 0.949 0.015 0.29 0.016 1.229 0.013 1.0 1 0.0000 0.038875 -0.015345 -0.035719 203.2 "Gaia EDR3 5597787492875692800" 119.69066765863 0.0424 -28.60749627114 0.0533 5597787492875692800 1636042515805110273 1806716257 2016.0 0.2673 0.0691 3.8668 3.755 -2.311 0.060 2.959 0.063 0.0910 -0.0988 -0.1787 0.0169 0.1473 0.0710 -0.3067 0.3294 -0.1336 -0.0409 513 0 511 2 1.5356 579.72 0.173 0.99 31 0 1.450 "" "" "" "" "" "" "" 60 27 0.091104 63 28 0 0.014 1.7e+02 0 0 1.048 0.038 0.24 0.055 0.28 -155.532 -75.520 -4.677 23.106 0 534 2192 1.399 1566.753 17.335348 0.002841 55 924.4 6.519 141.786 17.923920 0.008150 50 1816 8.508 213.497 16.599810 0.006336 0 0 0 0 0 1.250 1.324110 0.588572 0.735538 "" "" 0 "" "" "" 245.7560588563 0.4532562876 130.4930215528 -47.9589484660 73671196906841297 "" 43417950 "" 17.335348 0.002841 2192 0.001 119.69067935885 0.9731 -28.60750942396 1.0239 -0.0440
"Gaia EDR3 5597788966034827520" -0.044561 0.051859 119.67087359367 -28.52286440145 0.0988 0.1097 -2.364 0.091 2.98 0.109 18.143667 0.002975 1.472454 0.01941560436865152 18.583 0.014 1.046 0.022 0.385 0.03 1.415 0.021 1.0 1 0.0000 0.058861 -0.032749 0.048909 326.2 "Gaia EDR3 5597788966034827520" 119.67087359367 0.0659 -28.52286440145 0.0804 5597788966034827520 1636042515805110273 890901563 2016.0 0.0988 0.1097 0.9007 3.804 -2.364 0.091 2.980 0.109 0.1519 -0.0073 -0.0622 0.0876 0.2317 0.1258 0.0428 0.1981 -0.0487 0.1360 518 0 516 2 0.9415 564.88 0.000 0 31 0 1.417 "" "" "" "" "" "" "" 59 24 0.15303 65 24 0 0.0091 77 0 0 1.029 0.098 0.23 0.046 0.36 -122.684 -72.096 12.546 20.376 0 544 1041 1.076 967.653 18.143667 0.002975 60 402.5 6.456 62.345 18.826725 0.017637 55 906.7 6 151.119 17.354270 0.008118 0 2 0 1 0 1.257 1.472454 0.683058 0.789396 "" "" 0 "" "" "" 245.6748518473 0.4827628913 130.4311087500 -47.8831641192 73771196708852865 "" 43418729 "" 18.143667 0.002975 1041 -0.009 119.67088555346 1.4551 -28.52287764689 1.7349 0.1261
"Gaia EDR3 5597789176502846848" -0.010679 0.059469 119.70943678235 -28.51526345436 0.1394 0.0606 -2.435 0.053 2.926 0.061 17.00277 0.002822 0.91078 0.008246136671193366 17.179 0.012 0.624 0.018 0.232 0.021 0.803 0.017 1.0 1 0.0000 0.056527 0.001134 0.056515 1.1 "Gaia EDR3 5597789176502846848" 119.70943678235 0.0384 -28.51526345436 0.0455 5597789176502846848 1636042515805110273 695692285 2016.0 0.1394 0.0606 2.3012 3.807 -2.435 0.053 2.926 0.061 0.1210 -0.0759 -0.0527 0.0601 0.0833 0.0679 -0.0905 0.1631 -0.0872 0.1212 517 0 516 1 4.8990 710.81 0.302 4.4 31 0 1.535 "" "" "" "" "" "" "" 60 27 0.086083 67 26 0 0.012 84 0 0 1.156 0.14 0.22 0.018 0.34 -108.231 -72.309 -35.944 20.757 0 547 2977 1.669 1783.792 17.002770 0.002822 62 1567 8.364 187.307 17.351152 0.006433 61 2104 6.803 309.243 16.440372 0.005159 0 2 0 3 0 1.233 0.910780 0.348383 0.562397 "" "" 0 "" "" "" 245.6861223216 0.5156091514 130.4760677574 -47.8659456789 73781197094481986 "" 43422844 "" 17.002770 0.002822 2977 0.024 119.70944910034 0.8556 -28.51527645899 0.9812 0.1146
"Gaia EDR3 5597784877225667968" 0.074245 -0.016054 119.80614636238 -28.59076114643 0.2517 0.1557 -2.308 0.125 2.854 0.153 18.620506 0.003121 1.394947 0.019186626618559084 19.024 0.013 1.034 0.022 0.456 0.038 1.26 0.019 0.99 1 0.0000 0.088126 0.086050 -0.019017 102.5 "Gaia EDR3 5597784877225667968" 119.80614636238 0.0918 -28.59076114643 0.1162 5597784877225667968 1636042515805110273 784396316 2016.0 0.2517 0.1557 1.6164 3.670 -2.308 0.125 2.854 0.153 0.0901 -0.1111 -0.2212 0.0074 0.2615 0.0541 -0.1749 0.2045 -0.0427 0.0787 497 0 496 1 1.7108 569.00 0.371 1 31 0 1.442 "" "" "" "" "" "" "" 58 26 0.21415 62 26 0 0.022 36 0 0 1.054 0.082 0.27 0.052 0.39 -143.961 -76.946 -11.822 21.110 0 515 671 0.9064 740.342 18.620506 0.003121 51 263.3 3.866 68.104 19.287315 0.016185 55 552.3 4.877 113.259 17.892368 0.010304 0 1 0 0 0 1.216 1.394947 0.666809 0.728138 "" "" 0 "" "" "" 245.7949497402 0.5483743387 130.6302822348 -47.9130862486 73691198061551359 "" 43422299 "" 18.620506 0.003121 671 -0.042 119.80615804242 2.0210 -28.59077382932 2.4735 0.0744
"Gaia EDR3 5597787626003777152" 0.001706 -0.009265 119.72353264412 -28.58399827485 0.2072 0.0123 -2.331 0.01 3.025 0.012 12.655184 0.004163 0.610839 0.016628324389426612 12.847 0.008 0.385 0.012 -0.486 0.01 0.479 0.011 1.0 1 0.0000 0.018218 0.013511 -0.012220 132.1 "Gaia EDR3 5597787626003777152" 119.72353264412 0.0075 -28.58399827485 0.0096 5597787626003777152 1636042515805110273 461012500 2016.0 0.2072 0.0123 16.7810 3.819 -2.331 0.010 3.025 0.012 0.1216 -0.0740 -0.1247 0.0227 0.1079 0.0478 -0.1836 0.2208 -0.0434 0.0755 538 521 536 2 2.9561 1039.94 0.084 11 31 0 1.623 "" "" "" "" "" "" "" 63 28 0.016847 68 29 0 0.021 1.6e+02 0 0 1.091 "" "" "" "" "" "" "" "" 0 491 1.633e+05 469.2 347.948 12.655184 0.004163 66 9.758e+04 553 176.470 12.865113 0.006756 64 9.941e+04 1348 73.775 12.254274 0.015194 0 0 0 0 0 1.207 0.610839 0.209929 0.400909 "" "" 0 "" "" "" 245.7511585922 0.4901455455 130.5238687741 -47.9279992948 73691197234989554 "" 43422074 "" 12.655184 0.004163 1.633e+05 0.021 119.72354444107 0.1616 -28.58401171949 0.1945 0.0712
"Gaia EDR3 5597788970344434048" -0.042094 0.043046 119.67367704089 -28.53167921802 0.2219 0.0287 -2.423 0.026 2.973 0.028 15.787611 0.00277 0.784586 0.005326922188280959 15.945 0.011 0.527 0.016 -0.024 0.018 0.699 0.014 1.0 1 0.0000 0.050246 -0.030283 0.040095 322.9 "Gaia EDR3 5597788970344434048" 119.67367704089 0.0186 -28.53167921802 0.0213 5597788970344434048 1636042515805110273 1233614088 2016.0 0.2219 0.0287 7.7421 3.836 -2.423 0.026 2.973 0.028 0.1441 -0.0389 -0.0281 0.0781 0.0430 0.0831 -0.1134 0.1696 -0.1437 0.1400 541 0 539 2 1.2373 601.09 0.051 0.43 31 0 1.565 "" "" "" "" "" "" "" 62 27 0.039805 67 26 0 0.0075 79 0 0 1.037 0.098 0.2 0.074 0.29 -112.740 -65.831 -13.325 21.541 0 555 9118 2.41 3783.491 15.787611 0.002770 58 5007 9.22 543.106 16.089527 0.003432 56 5987 8.38 714.407 15.304941 0.004074 0 1 0 1 0 1.206 0.784586 0.301916 0.482670 "" "" 0 "" "" "" 245.6836517899 0.4802461003 130.4384796679 -47.8908670737 73761196736832290 "" 43418689 "" 15.787611 0.002770 9118 0.007 119.67368929710 0.4120 -28.53169243336 0.4464 0.1316
"Gaia EDR3 5597787905192541952" -0.015634 0.008532 119.70378915448 -28.56620002299 0.1183 0.0476 -2.38 0.039 3.003 0.044 16.759031 0.002808 0.864738 0.007072538723824706 16.923 0.011 0.579 0.017 0.249 0.018 0.758 0.017 1.0 1 0.0000 0.006765 -0.003827 0.005579 325.6 "Gaia EDR3 5597787905192541952" 119.70378915448 0.0292 -28.56620002299 0.0371 5597787905192541952 1636042515805110273 1394305914 2016.0 0.1183 0.0476 2.4828 3.832 -2.380 0.039 3.003 0.044 0.1307 -0.1072 -0.1285 -0.0093 0.1363 0.0190 -0.1415 0.1751 -0.0058 0.0396 518 0 517 1 0.2877 541.67 0.000 0 31 0 1.545 "" "" "" "" "" "" "" 60 28 0.061676 65 28 0 0.0039 15 0 0 1.008 0.05 0.28 0.038 0.32 -122.473 -75.377 15.119 20.890 0 536 3727 1.863 2000.049 16.759031 0.002808 59 1969 6.427 306.376 17.102825 0.004510 57 2535 9.159 276.737 16.238087 0.005448 0 1 0 3 0 1.209 0.864738 0.343794 0.520945 "" "" 0 "" "" "" 245.7269139633 0.4847009410 130.4913269253 -47.9160900342 73721197038010854 "" 43422615 "" 16.759031 0.002808 3727 0.004 119.70380119712 0.6350 -28.56621336917 0.7143 0.0388
"Gaia EDR3 5597788558027581824" -0.046141 0.002512 119.66905011788 -28.57221101697 0.1261 0.0834 -2.256 0.071 2.876 0.075 17.707102 0.002891 1.266344 0.018695341692517953 18.027 0.012 0.858 0.022 0.491 0.024 1.175 0.017 1.0 1 0.0000 0.034338 -0.034335 -0.000438 269.3 "Gaia EDR3 5597788558027581824" 119.66905011788 0.0519 -28.57221101697 0.0585 5597788558027581824 1636042515805110273 1652223204 2016.0 0.1261 0.0834 1.5117 3.655 -2.256 0.071 2.876 0.075 0.0927 -0.1108 -0.1528 0.1130 0.1550 0.1303 -0.1495 0.2411 -0.2547 0.0783 537 0 533 4 0.1075 553.95 0.000 0 31 0 1.462 "" "" "" "" "" "" "" 62 26 0.1068 67 29 0 0.0046 6.6 0 0 1.003 0.072 0.19 0.081 0.32 -124.664 -70.140 -12.875 19.379 0 547 1556 1.256 1238.845 17.707102 0.002891 58 708 9.975 70.977 18.213488 0.015549 60 1319 11.75 112.306 16.947144 0.010380 0 24 0 26 0 1.303 1.266344 0.506386 0.759958 "" "" 0 "" "" "" 245.7160571391 0.4555619361 130.4504478471 -47.9308044046 73711196690833634 "" "" "" 17.707102 0.002891 1556 0.059 119.66906153256 1.1489 -28.57222379727 1.2146 0.0660
"Gaia EDR3 5597785018974853120" 0.036979 -0.016019 119.76370474666 -28.59074616611 0.151 0.0555 -2.277 0.05 2.837 0.055 17.0572 0.002817 0.922455 0.008093457419422185 17.287 0.009 0.617 0.013 0.407 0.015 0.835 0.013 1.0 1 0.0000 0.052345 0.048784 -0.018979 111.3 "Gaia EDR3 5597785018974853120" 119.76370474666 0.0356 -28.59074616611 0.0435 5597785018974853120 1636042515805110273 1172027826 2016.0 0.1510 0.0555 2.7200 3.638 -2.277 0.050 2.837 0.055 0.1346 -0.0233 -0.2360 -0.0461 0.1338 -0.0139 -0.2863 0.2020 -0.0222 0.0571 508 0 505 3 -1.3718 475.54 0.000 0 31 0 1.535 "" "" "" "" "" "" "" 59 28 0.078523 64 28 0 0.0062 26 0 0 0.956 0.043 0.22 0.069 0.33 -140.795 -73.903 -20.728 24.165 0 524 2832 1.533 1847.759 17.057200 0.002817 61 1477 7.316 201.898 17.414965 0.006058 58 2005 7.037 284.962 16.492510 0.005367 0 1 1 2 0 1.230 0.922455 0.357765 0.564690 "" "" 0 "" "" "" 245.7753938427 0.5166508960 130.5771415283 -47.9240593289 73691197637091385 "" 43422133 "" 17.057200 0.002817 2832 0.020 119.76371627070 0.8129 -28.59075877565 0.8997 0.0586
"Gaia EDR3 5597784400499613184" 0.007285 -0.06136 119.72989031851 -28.63609347235 0.138 0.1015 -2.317 0.086 2.823 0.089 17.976612 0.002947 1.31101 0.01549608473131197 18.323 0.013 0.93 0.018 0.356 0.018 1.179 0.018 1.0 1 0.0000 0.067088 0.019084 -0.064316 163.5 "Gaia EDR3 5597784400499613184" 119.72989031851 0.0613 -28.63609347235 0.0756 5597784400499613184 1636042515805110273 443658533 2016.0 0.1380 0.1015 1.3587 3.652 -2.317 0.086 2.823 0.089 0.1187 -0.0363 -0.1837 -0.0121 0.2543 0.0596 -0.1936 0.2915 -0.1083 -0.0034 492 0 491 1 0.3436 517.91 0.000 0 31 0 1.461 "" "" "" "" "" "" "" 57 27 0.12563 61 27 0 0.015 1.7e+02 0 0 1.010 0.038 0.24 0.055 0.3 171.576 -74.194 -6.256 22.148 0 512 1214 1.168 1039.266 17.976612 0.002947 54 520.3 5.948 87.479 18.547920 0.012721 53 1010 7.444 135.696 17.236910 0.008849 0 19 0 20 0 1.260 1.311010 0.571308 0.739702 "" "" 0 "" "" "" 245.7984558438 0.4676025231 130.5547399055 -47.9761403853 73631197299176984 "" 43421788 "" 17.976612 0.002947 1214 0.012 119.72990205140 1.3912 -28.63610602049 1.4392 -0.0056
"Gaia EDR3 5597789451380759424" -0.035367 0.080847 119.68134864558 -28.49388028472 0.26 0.0563 -2.265 0.049 2.91 0.053 16.818604 0.00281 0.952284 0.006437577960692982 17.027 0.01 0.647 0.014 0.253 0.015 0.852 0.015 0.99 1 0.0000 0.081378 -0.023552 0.077896 343.2 "Gaia EDR3 5597789451380759424" 119.68134864558 0.0342 -28.49388028472 0.0397 5597789451380759424 1636042515805110273 686958144 2016.0 0.2600 0.0563 4.6203 3.687 -2.265 0.049 2.910 0.053 0.1046 -0.0138 -0.1650 0.0121 0.2177 0.0449 -0.1986 0.1453 -0.2119 0.1624 457 0 456 1 1.2234 508.19 0.000 0 31 0 1.525 "" "" "" "" "" "" "" 53 26 0.076692 61 24 0 0.0097 82 0 0 1.040 0.15 0.17 0.065 0.38 -101.255 -69.230 -58.314 20.637 0 446 3528 1.797 1962.694 16.818604 0.002810 54 1794 5.736 312.840 17.203750 0.004453 50 2504 6.242 401.089 16.251467 0.004649 0 2 0 1 0 1.218 0.952284 0.385147 0.567137 "" "" 0 "" "" "" 245.6549775634 0.5057814032 130.4315417967 -47.8527548236 73801196813577658 "" 44645464 "" 16.818604 0.002810 3528 0.006 119.68136009769 0.7848 -28.49389321867 0.8521 0.1570
